Files	source_image	Date	condition	experiment	strain	Position	file_type	annotation_status	annotation_reason	switch
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_metadata.csv	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_segm.npz	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_metadata.csv	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_segm.npz	analysed_live_cell_microscopy/20221013/Position_8/Images/SCD2SCGE_20221013_s08_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	8	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_metadata.csv	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_segm.npz	analysed_live_cell_microscopy/20221013/Position_9/Images/SCD2SCGE_20221013_s09_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	9	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/13102022_jupyter_overall_df_with_rel_and_switch_info.csv		13102022	SCDtoSCGE	nutrient_switch			unclassified	unresolved	no Position_<number> ancestor	50
analysed_live_cell_microscopy/20221013/13102022_jupyter_overall_df_with_rel_switch_and_wave_info.csv		13102022	SCDtoSCGE	nutrient_switch			unclassified	unresolved	no Position_<number> ancestor	50
analysed_live_cell_microscopy/20221013/Exeperiment_info_13102022.txt		13102022	SCDtoSCGE	nutrient_switch			unclassified	unresolved	no Position_<number> ancestor	50
analysed_live_cell_microscopy/20221013/Position_18/Images/.recovery/SCD2SCGE_20221013_s18_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_18/Images/SCD2SCGE_20221013_s18_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	BCK2DEL	18	acdc output	annotated		50
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_acdc_output.csv	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	acdc output	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_align_shift.npy	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	alignment data	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_custom_annot_params.json	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	annotation settings	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_custom_combine_metrics.ini	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	custom metric settings	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	background ROI settings	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	ROI coordinates	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	phase contrast image	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	aligned image data	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	background ROI data	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_last_tracked_i.txt	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	tracking data	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_metadata.csv	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	metadata	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_metadataXML.txt	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	metadata	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_segm.npz	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	segmentation	annotated		
analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_segm_hyperparams.ini	analysed_live_cell_microscopy/20230103/Position_1/Images/SCGE_03012023_6strains_s01_Dia_Ph3.tif	03012023	SCGE	steady_state	MMY	1	segmentation settings	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_acdc_output.csv	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	acdc output	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_align_shift.npy	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	alignment data	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_custom_annot_params.json	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	annotation settings	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_custom_combine_metrics.ini	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	custom metric settings	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	background ROI settings	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	ROI coordinates	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	phase contrast image	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	aligned image data	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	background ROI data	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_last_tracked_i.txt	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	tracking data	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_metadata.csv	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	metadata	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_metadataXML.txt	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	metadata	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_segm.npz	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	segmentation	annotated		
analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_segm_hyperparams.ini	analysed_live_cell_microscopy/20230103/Position_10/Images/SCGE_03012023_6strains_s10_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	10	segmentation settings	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_acdc_output.csv	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	acdc output	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_align_shift.npy	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	alignment data	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_custom_annot_params.json	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	annotation settings	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_custom_combine_metrics.ini	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	custom metric settings	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	background ROI settings	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	ROI coordinates	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	phase contrast image	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	aligned image data	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	background ROI data	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_last_tracked_i.txt	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	tracking data	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_metadata.csv	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	metadata	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_metadataXML.txt	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	metadata	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_segm.npz	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	segmentation	annotated		
analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_segm_hyperparams.ini	analysed_live_cell_microscopy/20230103/Position_11/Images/SCGE_03012023_6strains_s11_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	11	segmentation settings	annotated		
analysed_live_cell_microscopy/20230103/Position_12/Images/SCGE_03012023_6strains_s12_acdc_output.csv	analysed_live_cell_microscopy/20230103/Position_12/Images/SCGE_03012023_6strains_s12_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	12	acdc output	annotated		
analysed_live_cell_microscopy/20230103/Position_12/Images/SCGE_03012023_6strains_s12_align_shift.npy	analysed_live_cell_microscopy/20230103/Position_12/Images/SCGE_03012023_6strains_s12_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	12	alignment data	annotated		
analysed_live_cell_microscopy/20230103/Position_12/Images/SCGE_03012023_6strains_s12_custom_annot_params.json	analysed_live_cell_microscopy/20230103/Position_12/Images/SCGE_03012023_6strains_s12_Dia_Ph3.tif	03012023	SCGE	steady_state	BCK2DEL	12	annotation settings	annotated		
